Indexcd,Trddt,Idxret
399107,16/9/2019,0.232
399107,17/9/2019,-2.003
399107,18/9/2019,0.2568
399107,19/9/2019,1.0299
399107,20/9/2019,0.1628
399107,23/9/2019,-0.9138
399107,24/9/2019,0.3309
399107,25/9/2019,-1.6095
399107,26/9/2019,-2.5108
399107,27/9/2019,0.9111
399107,30/9/2019,-1.0605
399107,8/10/2019,0.217
399107,9/10/2019,0.657
399107,10/10/2019,1.4165
399107,11/10/2019,0.3147
399107,14/10/2019,1.4295
399107,15/10/2019,-1.1079
399107,16/10/2019,-0.3839
399107,17/10/2019,0.0172
399107,18/10/2019,-1.1739
399107,21/10/2019,-0.1141
399107,22/10/2019,1.0136
399107,23/10/2019,-0.7859
399107,24/10/2019,-0.1276
399107,25/10/2019,0.9966
399107,28/10/2019,1.5845
399107,29/10/2019,-0.9394
399107,30/10/2019,-0.8562
399107,31/10/2019,-0.763
399107,1/11/2019,1.2887
399107,4/11/2019,0.5932
399107,5/11/2019,0.542
399107,6/11/2019,-0.87
399107,7/11/2019,0.6423
399107,8/11/2019,-0.1886
399107,11/11/2019,-2.2613
399107,12/11/2019,0.1709
399107,13/11/2019,0.0073
399107,14/11/2019,0.6101
399107,15/11/2019,-1.1357
399107,18/11/2019,0.7161
399107,19/11/2019,1.8334
399107,20/11/2019,-0.7079
399107,21/11/2019,-0.2401
399107,22/11/2019,-1.4563
399107,25/11/2019,-0.4398
399107,26/11/2019,0.3245
399107,27/11/2019,-0.2263
399107,28/11/2019,-0.2585
399107,29/11/2019,-0.2959
399107,2/12/2019,0.2196
399107,3/12/2019,0.5479
399107,4/12/2019,0.1989
399107,5/12/2019,1.1482
399107,6/12/2019,0.8218
399107,9/12/2019,0.011
399107,10/12/2019,0.3857
399107,11/12/2019,-0.4456
399107,12/12/2019,-0.1924
399107,13/12/2019,1.4818
399107,16/12/2019,1.5598
399107,17/12/2019,1.3265
399107,18/12/2019,0.0379
399107,19/12/2019,0.2095
399107,20/12/2019,-0.7464
399107,23/12/2019,-1.9195
399107,24/12/2019,1.381
399107,25/12/2019,0.384
399107,26/12/2019,0.722
399107,27/12/2019,-0.6779
399107,30/12/2019,0.9179
399107,31/12/2019,0.551
399107,2/1/2020,1.9294
399107,3/1/2020,0.2681
399107,6/1/2020,0.4462
399107,7/1/2020,1.3117
399107,8/1/2020,-1.2446
399107,9/1/2020,1.7556
399107,10/1/2020,-0.1543
399107,13/1/2020,1.362
399107,14/1/2020,-0.2313
399107,15/1/2020,-0.2162
399107,16/1/2020,-0.1466
399107,17/1/2020,-0.2931
399107,20/1/2020,1.3129
399107,21/1/2020,-1.2786
399107,22/1/2020,0.7232
399107,23/1/2020,-3.4535
399107,3/2/2020,-8.4117
399107,4/2/2020,1.803
399107,5/2/2020,2.4816
399107,6/2/2020,2.899
399107,7/2/2020,0.5197
399107,10/2/2020,1.2166
399107,11/2/2020,0.041
399107,12/2/2020,1.5549
399107,13/2/2020,-0.7679
399107,14/2/2020,0.4431
399107,17/2/2020,3.1792
399107,18/2/2020,1.1232
399107,19/2/2020,-0.5475
399107,20/2/2020,2.1531
399107,21/2/2020,1.1271
399107,24/2/2020,1.368
399107,25/2/2020,0.5082
399107,26/2/2020,-2.7085
399107,27/2/2020,0.2401
399107,28/2/2020,-4.9329
399107,2/3/2020,3.7733
399107,3/3/2020,1.0335
399107,4/3/2020,0.3615
399107,5/3/2020,1.7781
399107,6/3/2020,-0.7402
399107,9/3/2020,-3.7889
399107,10/3/2020,2.4282
399107,11/3/2020,-1.4822
399107,12/3/2020,-2.1967
399107,13/3/2020,-1.0749
399107,16/3/2020,-4.8391
399107,17/3/2020,-0.4237
399107,18/3/2020,-1.5534
399107,19/3/2020,0.2846
399107,20/3/2020,1.2802
399107,23/3/2020,-4.2592
399107,24/3/2020,2.1064
399107,25/3/2020,2.92
399107,26/3/2020,-0.7994
399107,27/3/2020,-0.4602
399107,30/3/2020,-2.115
399107,31/3/2020,0.505
399107,1/4/2020,-0.3517
399107,2/4/2020,2.2613
399107,3/4/2020,-0.4713
399107,7/4/2020,3.1856
399107,8/4/2020,-0.1563
399107,9/4/2020,0.8467
399107,10/4/2020,-1.9471
399107,13/4/2020,-0.7986
399107,14/4/2020,2.2242
399107,15/4/2020,-0.5335
399107,16/4/2020,0.477
399107,17/4/2020,0.3379
399107,20/4/2020,1.0067
399107,21/4/2020,-0.8159
399107,22/4/2020,1.0493
399107,23/4/2020,-0.4973
399107,24/4/2020,-1.4829
399107,27/4/2020,0.0651
399107,28/4/2020,-0.3162
399107,29/4/2020,-0.1044
399107,30/4/2020,1.8861
399107,6/5/2020,1.5292
399107,7/5/2020,-0.1158
399107,8/5/2020,1.1721
399107,11/5/2020,-0.2444
399107,12/5/2020,0.3375
399107,13/5/2020,0.6698
399107,14/5/2020,-0.9452
399107,15/5/2020,0.1558
399107,18/5/2020,-0.4315
399107,19/5/2020,1.2628
399107,20/5/2020,-0.9727
399107,21/5/2020,-0.9557
399107,22/5/2020,-2.0251
399107,25/5/2020,-0.0925
399107,26/5/2020,2.2132
399107,27/5/2020,-0.8568
399107,28/5/2020,-0.2538
399107,29/5/2020,0.9537
399107,1/6/2020,3.1637
399107,2/6/2020,0.2031
399107,3/6/2020,0.0395
399107,4/6/2020,0.2763
399107,5/6/2020,0.2209
399107,8/6/2020,0.0142
399107,9/6/2020,0.6712
399107,10/6/2020,0.3011
399107,11/6/2020,-0.5142
399107,12/6/2020,0.2904
399107,15/6/2020,-0.2867
399107,16/6/2020,1.7707
399107,17/6/2020,0.2869
399107,18/6/2020,0.2399
399107,19/6/2020,1.1943
399107,22/6/2020,0.2874
399107,23/6/2020,0.5577
399107,24/6/2020,0.0134
399107,29/6/2020,-0.4397
399107,30/6/2020,1.8785
399107,1/7/2020,0.7891
399107,2/7/2020,1.2523
399107,3/7/2020,1.2826
399107,6/7/2020,3.9049
399107,7/7/2020,1.7162
399107,8/7/2020,1.8878
399107,9/7/2020,2.7026
399107,10/7/2020,-0.3076
399107,13/7/2020,3.484
399107,14/7/2020,-0.8518
399107,15/7/2020,-2.0684
399107,16/7/2020,-5.2023
399107,17/7/2020,0.6855
399107,20/7/2020,2.677
399107,21/7/2020,0.7227
399107,22/7/2020,0.8403
399107,23/7/2020,-0.0214
399107,24/7/2020,-5.0052
399107,27/7/2020,0.2815
399107,28/7/2020,1.3757
399107,29/7/2020,2.9057
399107,30/7/2020,-0.4312
399107,31/7/2020,1.327
399107,3/8/2020,2.5975
399107,4/8/2020,-0.6459
399107,5/8/2020,0.8022
399107,6/8/2020,-0.6221
399107,7/8/2020,-1.3834
399107,10/8/2020,0.2101
399107,11/8/2020,-1.4932
399107,12/8/2020,-1.2645
399107,13/8/2020,0.0605
399107,14/8/2020,1.2513
399107,17/8/2020,1.9249
399107,18/8/2020,0.4864
399107,19/8/2020,-1.9507
399107,20/8/2020,-1.2414
399107,21/8/2020,1.0888
399107,24/8/2020,1.2578
399107,25/8/2020,0.1102
399107,26/8/2020,-1.8809
399107,27/8/2020,1.0408
399107,28/8/2020,1.968
399107,31/8/2020,-0.4407
399107,1/9/2020,0.6706
399107,2/9/2020,0.4562
399107,3/9/2020,-0.8444
399107,4/9/2020,-0.4898
399107,7/9/2020,-2.2215
399107,8/9/2020,0.3806
399107,9/9/2020,-3.2259
399107,10/9/2020,-2.1416
399107,11/9/2020,1.6435
399107,14/9/2020,1.1519
399107,15/9/2020,0.7433
399107,16/9/2020,-0.9142
399107,17/9/2020,0.0797
399107,18/9/2020,1.5076
399107,21/9/2020,-0.5228
399107,22/9/2020,-1.0946
399107,23/9/2020,0.8271
399107,24/9/2020,-2.4587
399107,25/9/2020,-0.2342
399107,28/9/2020,-0.7558
399107,29/9/2020,1.0155
399107,30/9/2020,0.0504
399107,9/10/2020,3.0929
399107,12/10/2020,3.316
399107,13/10/2020,0.6485
399107,14/10/2020,-0.5989
399107,15/10/2020,-0.6994
399107,16/10/2020,-0.3941
399107,19/10/2020,-0.7026
399107,20/10/2020,1.3283
399107,21/10/2020,-1.1038
399107,22/10/2020,-0.489
399107,23/10/2020,-1.9048
399107,26/10/2020,0.5243
399107,27/10/2020,0.5367
399107,28/10/2020,0.6827
399107,29/10/2020,0.4682
399107,30/10/2020,-2.2918
399107,2/11/2020,1.1528
399107,3/11/2020,1.4268
399107,4/11/2020,0.3134
399107,5/11/2020,1.6687
399107,6/11/2020,-0.7732
399107,9/11/2020,2.2527
399107,10/11/2020,-1.0554
399107,11/11/2020,-1.947
399107,12/11/2020,0.4327
399107,13/11/2020,-0.223
399107,16/11/2020,0.9319
399107,17/11/2020,-0.897
399107,18/11/2020,-0.3433
399107,19/11/2020,0.6326
399107,20/11/2020,0.5998
399107,23/11/2020,0.5433
399107,24/11/2020,-0.3385
399107,25/11/2020,-1.7408
399107,26/11/2020,-0.3948
399107,27/11/2020,0.3386
399107,30/11/2020,-0.1551
399107,1/12/2020,1.6388
399107,2/12/2020,0.1603
399107,3/12/2020,0.0067
399107,4/12/2020,0.503
399107,7/12/2020,-0.3005
399107,8/12/2020,-0.0411
399107,9/12/2020,-1.8834
399107,10/12/2020,0.1165
399107,11/12/2020,-1.3105
399107,14/12/2020,1.0686
399107,15/12/2020,0.3885
399107,16/12/2020,-0.3521
399107,17/12/2020,0.9335
399107,18/12/2020,-0.3065
399107,21/12/2020,1.8743
399107,22/12/2020,-1.7582
399107,23/12/2020,0.7419
399107,24/12/2020,-1.1262
399107,25/12/2020,0.8186
399107,28/12/2020,-0.0452
399107,29/12/2020,-0.643
399107,30/12/2020,1.3365
399107,31/12/2020,1.7847
