Indexcd,Trddt,Idxret
HSI,13/6/2019,-0.000504
HSI,14/6/2019,-0.006461
HSI,17/6/2019,0.004012
HSI,18/6/2019,0.009976
HSI,19/6/2019,0.025578
HSI,20/6/2019,0.01235
HSI,21/6/2019,-0.002687
HSI,24/6/2019,0.00138
HSI,25/6/2019,-0.011469
HSI,26/6/2019,0.001277
HSI,27/6/2019,0.014154
HSI,28/6/2019,-0.002753
HSI,2/7/2019,0.011665
HSI,3/7/2019,-0.000707
HSI,4/7/2019,-0.002058
HSI,5/7/2019,-0.000727
HSI,8/7/2019,-0.0154
HSI,9/7/2019,-0.007603
HSI,10/7/2019,0.003144
HSI,11/7/2019,0.008052
HSI,12/7/2019,0.001401
HSI,15/7/2019,0.002924
HSI,16/7/2019,0.002267
HSI,17/7/2019,-0.000924
HSI,18/7/2019,-0.004599
HSI,19/7/2019,0.010672
HSI,22/7/2019,-0.013702
HSI,23/7/2019,0.003356
HSI,24/7/2019,0.002022
HSI,25/7/2019,0.002463
HSI,26/7/2019,-0.006874
HSI,29/7/2019,-0.010259
HSI,30/7/2019,0.001426
HSI,31/7/2019,-0.013101
HSI,1/8/2019,-0.007634
HSI,2/8/2019,-0.023476
HSI,5/8/2019,-0.028503
HSI,6/8/2019,-0.006695
HSI,7/8/2019,0.0008
HSI,8/8/2019,0.00476
HSI,9/8/2019,-0.006947
HSI,12/8/2019,-0.004417
HSI,13/8/2019,-0.021043
HSI,14/8/2019,0.00083
HSI,15/8/2019,0.007635
HSI,16/8/2019,0.009365
HSI,19/8/2019,0.021668
HSI,20/8/2019,-0.002293
HSI,21/8/2019,0.001468
HSI,22/8/2019,-0.008425
HSI,23/8/2019,0.005014
HSI,26/8/2019,-0.019061
HSI,27/8/2019,-0.000633
HSI,28/8/2019,-0.001893
HSI,29/8/2019,0.003436
HSI,30/8/2019,0.000826
HSI,2/9/2019,-0.003817
HSI,3/9/2019,-0.003851
HSI,4/9/2019,0.038992
HSI,5/9/2019,-0.00029
HSI,6/9/2019,0.006609
HSI,9/9/2019,-0.000351
HSI,10/9/2019,0.000085
HSI,11/9/2019,0.017815
HSI,12/9/2019,-0.00263
HSI,13/9/2019,0.009785
HSI,16/9/2019,-0.008341
HSI,17/9/2019,-0.012325
HSI,18/9/2019,-0.001348
HSI,19/9/2019,-0.010659
HSI,20/9/2019,-0.001257
HSI,23/9/2019,-0.008068
HSI,24/9/2019,0.002235
HSI,25/9/2019,-0.012772
HSI,26/9/2019,0.003722
HSI,27/9/2019,-0.003345
HSI,30/9/2019,0.005296
HSI,2/10/2019,-0.0019
HSI,3/10/2019,0.002597
HSI,4/10/2019,-0.011079
HSI,8/10/2019,0.002803
HSI,9/10/2019,-0.008133
HSI,10/10/2019,0.000978
HSI,11/10/2019,0.023359
HSI,14/10/2019,0.008112
HSI,15/10/2019,-0.000676
HSI,16/10/2019,0.00605
HSI,17/10/2019,0.006908
HSI,18/10/2019,-0.004801
HSI,21/10/2019,0.000228
HSI,22/10/2019,0.002264
HSI,23/10/2019,-0.008193
HSI,24/10/2019,0.008703
HSI,25/10/2019,-0.004872
HSI,28/10/2019,0.008395
HSI,29/10/2019,-0.003886
HSI,30/10/2019,-0.004444
HSI,31/10/2019,0.008963
HSI,1/11/2019,0.007212
HSI,4/11/2019,0.016477
HSI,5/11/2019,0.004941
HSI,6/11/2019,0.000189
HSI,7/11/2019,0.005728
HSI,8/11/2019,-0.007042
HSI,11/11/2019,-0.026205
HSI,12/11/2019,0.005152
HSI,13/11/2019,-0.018246
HSI,14/11/2019,-0.009325
HSI,15/11/2019,0.000113
HSI,18/11/2019,0.013463
HSI,19/11/2019,0.015468
HSI,20/11/2019,-0.007536
HSI,21/11/2019,-0.015721
HSI,22/11/2019,0.004844
HSI,25/11/2019,0.014964
HSI,26/11/2019,-0.002931
HSI,27/11/2019,0.001489
HSI,28/11/2019,-0.002236
HSI,29/11/2019,-0.020348
HSI,2/12/2019,0.003728
HSI,3/12/2019,-0.00202
HSI,4/12/2019,-0.012456
HSI,5/12/2019,0.005927
HSI,6/12/2019,0.010731
HSI,9/12/2019,-0.000137
HSI,10/12/2019,-0.002193
HSI,11/12/2019,0.007899
HSI,12/12/2019,0.013087
HSI,13/12/2019,0.025695
HSI,16/12/2019,-0.006489
HSI,17/12/2019,0.012201
HSI,18/12/2019,0.001455
HSI,19/12/2019,-0.003002
HSI,20/12/2019,0.002549
HSI,23/12/2019,0.001258
HSI,24/12/2019,-0.001512
HSI,27/12/2019,0.012963
HSI,30/12/2019,0.003329
HSI,31/12/2019,-0.004578
HSI,2/1/2020,0.01255
HSI,3/1/2020,-0.003224
HSI,6/1/2020,-0.007919
HSI,7/1/2020,0.003396
HSI,8/1/2020,-0.008267
HSI,9/1/2020,0.016843
HSI,10/1/2020,0.002703
HSI,13/1/2020,0.01106
HSI,14/1/2020,-0.002411
HSI,15/1/2020,-0.003862
HSI,16/1/2020,0.003804
HSI,17/1/2020,0.006003
HSI,20/1/2020,-0.008966
HSI,21/1/2020,-0.028149
HSI,22/1/2020,0.012711
HSI,23/1/2020,-0.01524
HSI,24/1/2020,0.001452
HSI,29/1/2020,-0.02823
HSI,30/1/2020,-0.026196
HSI,31/1/2020,-0.005161
HSI,3/2/2020,0.001686
HSI,4/2/2020,0.012103
HSI,5/2/2020,0.004152
HSI,6/2/2020,0.026392
HSI,7/2/2020,-0.003253
HSI,10/2/2020,-0.005945
HSI,11/2/2020,0.012574
HSI,12/2/2020,0.008693
HSI,13/2/2020,-0.003366
HSI,14/2/2020,0.003087
HSI,17/2/2020,0.005177
HSI,18/2/2020,-0.015358
HSI,19/2/2020,0.004563
HSI,20/2/2020,-0.001687
HSI,21/2/2020,-0.010879
HSI,24/2/2020,-0.017867
HSI,25/2/2020,0.002698
HSI,26/2/2020,-0.007316
HSI,27/2/2020,0.003076
HSI,28/2/2020,-0.024224
HSI,2/3/2020,0.00619
HSI,3/3/2020,-0.000261
HSI,4/3/2020,-0.002387
HSI,5/3/2020,0.020815
HSI,6/3/2020,-0.023207
HSI,9/3/2020,-0.042308
HSI,10/3/2020,0.014059
HSI,11/3/2020,-0.006337
HSI,12/3/2020,-0.036563
HSI,13/3/2020,-0.01136
HSI,16/3/2020,-0.040334
HSI,17/3/2020,0.008679
HSI,18/3/2020,-0.041778
HSI,19/3/2020,-0.026139
HSI,20/3/2020,0.050483
HSI,23/3/2020,-0.048627
HSI,24/3/2020,0.044587
HSI,25/3/2020,0.03811
HSI,26/3/2020,-0.007432
HSI,27/3/2020,0.00565
HSI,30/3/2020,-0.013165
HSI,31/3/2020,0.018484
HSI,1/4/2020,-0.021933
HSI,2/4/2020,0.008415
HSI,3/4/2020,-0.001888
HSI,6/4/2020,0.022078
HSI,7/4/2020,0.021229
HSI,8/4/2020,-0.011665
HSI,9/4/2020,0.013765
HSI,14/4/2020,0.005558
HSI,15/4/2020,-0.01187
HSI,16/4/2020,-0.005752
HSI,17/4/2020,0.01556
HSI,20/4/2020,-0.00205
HSI,21/4/2020,-0.02205
HSI,22/4/2020,0.004195
HSI,23/4/2020,0.003514
HSI,24/4/2020,-0.006089
HSI,27/4/2020,0.018833
HSI,28/4/2020,0.012184
HSI,29/4/2020,0.002752
HSI,4/5/2020,-0.041787
HSI,5/5/2020,0.010793
HSI,6/5/2020,0.011262
HSI,7/5/2020,-0.006498
HSI,8/5/2020,0.010406
HSI,11/5/2020,0.015348
HSI,12/5/2020,-0.014486
HSI,13/5/2020,-0.002697
HSI,14/5/2020,-0.014498
HSI,15/5/2020,-0.001354
HSI,18/5/2020,0.00577
HSI,19/5/2020,0.018941
HSI,20/5/2020,0.000485
HSI,21/5/2020,-0.004915
HSI,22/5/2020,-0.055597
HSI,25/5/2020,0.000964
HSI,26/5/2020,0.01884
HSI,27/5/2020,-0.003562
HSI,28/5/2020,-0.007236
HSI,29/5/2020,-0.007405
HSI,1/6/2020,0.03358
HSI,2/6/2020,0.0111
HSI,3/6/2020,0.013739
HSI,4/6/2020,0.001672
HSI,5/6/2020,0.016585
HSI,8/6/2020,0.000257
HSI,9/6/2020,0.011319
HSI,10/6/2020,-0.000299
HSI,11/6/2020,-0.022738
HSI,12/6/2020,-0.007303
HSI,15/6/2020,-0.02158
HSI,16/6/2020,0.023853
HSI,17/6/2020,0.005641
HSI,18/6/2020,-0.000673
HSI,19/6/2020,0.007315
HSI,22/6/2020,-0.005379
HSI,23/6/2020,0.016156
HSI,24/6/2020,-0.005049
HSI,26/6/2020,-0.009345
HSI,29/6/2020,-0.010131
HSI,30/6/2020,0.005181
HSI,2/7/2020,0.028534
HSI,3/7/2020,0.009908
HSI,6/7/2020,0.038073
HSI,7/7/2020,-0.013801
HSI,8/7/2020,0.00591
HSI,9/7/2020,0.003099
HSI,10/7/2020,-0.018418
HSI,13/7/2020,0.001738
HSI,14/7/2020,-0.011417
HSI,15/7/2020,0.000145
HSI,16/7/2020,-0.020049
HSI,17/7/2020,0.004745
HSI,20/7/2020,-0.001243
HSI,21/7/2020,0.023053
HSI,22/7/2020,-0.022536
HSI,23/7/2020,0.008183
HSI,24/7/2020,-0.022075
HSI,27/7/2020,-0.004131
HSI,28/7/2020,0.006889
HSI,29/7/2020,0.004456
HSI,30/7/2020,-0.006934
HSI,31/7/2020,-0.004664
HSI,3/8/2020,-0.005579
HSI,4/8/2020,0.019973
HSI,5/8/2020,0.00625
HSI,6/8/2020,-0.00685
HSI,7/8/2020,-0.016003
HSI,10/8/2020,-0.006285
HSI,11/8/2020,0.021054
HSI,12/8/2020,0.014196
HSI,13/8/2020,-0.000529
HSI,14/8/2020,-0.001889
HSI,17/8/2020,0.006525
HSI,18/8/2020,0.000791
HSI,19/8/2020,-0.00743
HSI,20/8/2020,-0.015391
HSI,21/8/2020,0.013007
HSI,24/8/2020,0.01743
HSI,25/8/2020,-0.002558
HSI,26/8/2020,0.000219
HSI,27/8/2020,-0.008263
HSI,28/8/2020,0.005574
HSI,31/8/2020,-0.009638
HSI,1/9/2020,0.00031
HSI,2/9/2020,-0.002571
HSI,3/9/2020,-0.004478
HSI,4/9/2020,-0.012482
HSI,7/9/2020,-0.004284
HSI,8/9/2020,0.001411
HSI,9/9/2020,-0.006311
HSI,10/9/2020,-0.006351
HSI,11/9/2020,0.007805
HSI,14/9/2020,0.00559
HSI,15/9/2020,0.003753
HSI,16/9/2020,-0.000288
HSI,17/9/2020,-0.015562
HSI,18/9/2020,0.004706
HSI,21/9/2020,-0.020638
HSI,22/9/2020,-0.009763
HSI,23/9/2020,0.001082
HSI,24/9/2020,-0.018172
HSI,25/9/2020,-0.003245
HSI,28/9/2020,0.010356
HSI,29/9/2020,-0.008541
HSI,30/9/2020,0.007885
HSI,5/10/2020,0.01316
HSI,6/10/2020,0.008956
HSI,7/10/2020,0.010934
HSI,8/10/2020,-0.002042
HSI,9/10/2020,-0.003068
HSI,12/10/2020,0.021997
HSI,14/10/2020,0.000706
HSI,15/10/2020,-0.020617
HSI,16/10/2020,0.009448
HSI,19/10/2020,0.006375
HSI,20/10/2020,0.001112
HSI,21/10/2020,0.007525
HSI,22/10/2020,0.001281
HSI,23/10/2020,0.005352
HSI,27/10/2020,-0.005281
HSI,28/10/2020,-0.003163
HSI,29/10/2020,-0.004946
HSI,30/10/2020,-0.019489
HSI,2/11/2020,0.014626
HSI,3/11/2020,0.019612
HSI,4/11/2020,-0.002149
HSI,5/11/2020,0.032539
HSI,6/11/2020,0.000664
HSI,9/11/2020,0.011792
HSI,10/11/2020,0.010967
HSI,11/11/2020,-0.002833
HSI,12/11/2020,-0.002196
HSI,13/11/2020,-0.000478
HSI,16/11/2020,0.008595
HSI,17/11/2020,0.001267
HSI,18/11/2020,0.004891
HSI,19/11/2020,-0.007057
HSI,20/11/2020,0.003588
HSI,23/11/2020,0.00131
HSI,24/11/2020,0.003851
HSI,25/11/2020,0.003067
HSI,26/11/2020,0.005613
HSI,27/11/2020,0.002805
HSI,30/11/2020,-0.020569
HSI,1/12/2020,0.008587
HSI,2/12/2020,-0.001321
HSI,3/12/2020,0.007384
HSI,4/12/2020,0.004019
HSI,7/12/2020,-0.012262
HSI,8/12/2020,-0.007632
HSI,9/12/2020,0.007538
HSI,10/12/2020,-0.003481
HSI,11/12/2020,0.003608
HSI,14/12/2020,-0.00439
HSI,15/12/2020,-0.006905
HSI,16/12/2020,0.009654
HSI,17/12/2020,0.008242
HSI,18/12/2020,-0.006739
HSI,21/12/2020,-0.007243
HSI,22/12/2020,-0.007125
HSI,23/12/2020,0.00857
HSI,24/12/2020,0.00165
HSI,28/12/2020,-0.002726
HSI,29/12/2020,0.009647
HSI,30/12/2020,0.021778
HSI,31/12/2020,0.003095
HSI,4/1/2021,0.008875
HSI,5/1/2021,0.006445
HSI,6/1/2021,0.001535
HSI,7/1/2021,-0.005192
HSI,8/1/2021,0.011968
HSI,11/1/2021,0.001076
HSI,12/1/2021,0.013205
HSI,13/1/2021,-0.001455
HSI,14/1/2021,0.009253
HSI,15/1/2021,0.002702
HSI,18/1/2021,0.010111
HSI,19/1/2021,0.027007
HSI,20/1/2021,0.010802
HSI,21/1/2021,-0.001158
HSI,22/1/2021,-0.016036
HSI,25/1/2021,0.02415
HSI,26/1/2021,-0.025457
HSI,27/1/2021,-0.003189
HSI,28/1/2021,-0.025489
HSI,29/1/2021,-0.009354
HSI,1/2/2021,0.021537
HSI,2/2/2021,0.012316
HSI,3/2/2021,0.002009
HSI,4/2/2021,-0.006618
HSI,5/2/2021,0.006017
HSI,8/2/2021,0.001051
HSI,9/2/2021,0.005345
HSI,10/2/2021,0.019084
HSI,11/2/2021,0.004489
HSI,16/2/2021,0.018993
HSI,17/2/2021,0.011002
HSI,18/2/2021,-0.015753
HSI,19/2/2021,0.001617
HSI,22/2/2021,-0.010602
HSI,23/2/2021,0.010317
HSI,24/2/2021,-0.029851
HSI,25/2/2021,0.011977
HSI,26/2/2021,-0.036375
HSI,1/3/2021,0.016299
HSI,2/3/2021,-0.012111
HSI,3/3/2021,0.026965
HSI,4/3/2021,-0.02154
HSI,5/3/2021,-0.004737
HSI,8/3/2021,-0.019158
HSI,9/3/2021,0.008143
HSI,10/3/2021,0.004667
HSI,11/3/2021,0.016539
HSI,12/3/2021,-0.02198
HSI,15/3/2021,0.003272
